timestamp,open,high,low,close
1772805960000,24622.842,24624.517,24606.136,24606.57
1772806020000,24606.951,24623.495,24604.57,24615.017
1772806080000,24614.831,24620.223,24602.099,24602.973
1772806140000,24602.364,24604.147,24583.169,24593.147
1772806200000,24593.875,24598.419,24584.57,24587.114
1772806260000,24586.875,24607.397,24585.951,24599.94
1772806320000,24600.125,24601.919,24584.581,24597.756
1772806380000,24596.462,24601.969,24588.973,24601.223
1772806440000,24601.342,24613.962,24596.006,24598.658
1772806500000,24598.506,24603.32,24593.625,24601.756
1772806560000,24601.342,24609.212,24594.028,24606.853
1772806620000,24607.289,24610.969,24597.397,24598.995
1772806680000,24598.897,24601.469,24585.867,24597.951
1772806740000,24597.756,24600.419,24587.084,24598.397
1772806800000,24598.44,24612.267,24590.349,24609.778
1772806860000,24609.647,24619.734,24609.408,24618.147
1772806920000,24618.028,24629.864,24613.849,24628.223
1772806980000,24628.539,24629.517,24609.386,24614.169
1772807040000,24614.734,24616.658,24606.32,24615.092
1772807100000,24614.864,24621.599,24612.82,24621.136
1772807160000,24621.234,24627.745,24619.234,24621.32
1772807220000,24622.212,24625.099,24612.592,24625.099
1772807280000,24626.419,24641.081,24625.669,24640.831
1772807340000,24640.44,24656.853,24632.092,24656.853
1772807400000,24655.32,24689.973,24642.289,24650.995
1772807460000,24651.853,24671.969,24624.495,24648.092
1772807520000,24647.331,24679.897,24633.647,24675.462
1772807580000,24676.099,24701.44,24664.962,24669.599
1772807640000,24667.039,24677.506,24653.599,24676.44
1772807700000,24676.219,24676.969,24609.831,24621.82
1772807760000,24620.614,24623.408,24582.886,24593.984
1772807820000,24594.147,24614.473,24587.147,24601.734
1772807880000,24602.397,24668.099,24597.267,24659.103
1772807940000,24656.353,24674.701,24644.831,24652.44
1772808000000,24659.114,24682.636,24643.592,24645.136
1772808060000,24644.006,24681.886,24640.219,24678.647
1772808120000,24675.962,24683.951,24648.158,24667.158
1772808180000,24666.57,24699.581,24650.57,24658.599
1772808240000,24658.136,24690.919,24644.789,24650.625
1772808300000,24649.853,24686.451,24630.584,24658.712
1772808360000,24658.19,24670.875,24632.745,24635.092
1772808420000,24635.212,24644.506,24606.647,24633.603
1772808480000,24634.331,24656.234,24622.581,24651.353
1772808540000,24650.375,24663.451,24631.995,24645.267
1772808600000,24645.462,24669.092,24636.006,24661.462
1772808660000,24662.484,24711.581,24662.484,24692.908
1772808720000,24692.473,24693.592,24656.422,24669.589
1772808780000,24668.762,24683.044,24653.235,24660.537
1772808840000,24660.602,24676.649,24655.931,24656.364
1772808900000,24657.517,24663.558,24640.959,24642.842
1772808960000,24643.483,24643.639,24625.358,24642.867
1772809020000,24643.237,24649.706,24628.72,24632.469
1772809080000,24633.028,24636.539,24615.696,24618.543
1772809140000,24618.14,24675.638,24606.729,24661.843
1772809200000,24662.43,24744.436,24661.876,24709.802
1772809260000,24710.629,24737.134,24700.245,24711.008
1772809320000,24712.399,24745.898,24711.019,24740.521
1772809380000,24740.457,24741.446,24720.652,24725.846
1772809440000,24724.488,24733.553,24709.195,24731.934
1772809500000,24740.793,24740.793,24691.339,24711.889
1772809560000,24712.6,24739.533,24701.925,24731.766
1772809620000,24731.255,24736.82,24703.49,24706.828
1772809680000,24705.284,24709.187,24682.72,24690.439
1772809740000,24691.808,24691.808,24646.291,24648.634
1772809800000,24648.504,24663.96,24637.631,24644.557
1772809860000,24644.296,24699.429,24643.273,24699.429
1772809920000,24698.249,24727.899,24695.052,24720.964
1772809980000,24720.949,24763.382,24720.949,24761.371
1772810040000,24760.665,24767.499,24733.503,24764.085
1772810100000,24762.28,24768.349,24747.82,24763.046
1772810160000,24762.361,24771.732,24737.771,24739.314
1772810220000,24739.419,24764.787,24732.019,24757.65
1772810280000,24756.542,24765.304,24750.448,24754.584
1772810340000,24754.204,24761.159,24749.172,24755.756
1772810400000,24755.604,24769.508,24749.556,24754.251
1772810460000,24752.772,24771.869,24747.147,24765.814
1772810520000,24766.15,24771.693,24753.982,24771.378
1772810580000,24770.181,24794.549,24767.442,24775.819
1772810640000,24775.362,24793.839,24775.036,24784.532
1772810700000,24784.141,24792.818,24769.994,24787.034
1772810760000,24785.381,24801.159,24780.787,24780.787
1772810820000,24780.851,24796.948,24770.611,24782.058
1772810880000,24782.319,24795.658,24772.081,24778.593
1772810940000,24778.712,24798.689,24767.077,24794.976
1772811000000,24794.748,24816.932,24794.651,24802.821
1772811060000,24802.539,24837.281,24798.712,24825.917
1772811120000,24825.351,24834.447,24816.013,24831.319
1772811180000,24829.611,24830.655,24807.216,24814.317
1772811240000,24814.589,24825.591,24805.532,24824.918
1772811300000,24824.113,24840.963,24817.809,24838.311
1772811360000,24838.449,24851.48,24828.79,24848.396
1772811420000,24847.352,24857.881,24843.138,24857.055
1772811480000,24857.208,24864.958,24848.207,24863.153
1772811540000,24862.631,24862.631,24843.582,24850.495
1772811600000,24849.603,24849.603,24825.327,24831.805
1772811660000,24831.403,24834.706,24814.062,24820.476
1772811720000,24821.139,24822.153,24808.28,24808.813
1772811780000,24809.28,24813.679,24785.11,24791.966
1772811840000,24791.466,24815.385,24791.161,24809.569
1772811900000,24810.481,24819.463,24791.446,24797.171
1772811960000,24798.28,24801.693,24778.071,24788.51
1772812020000,24787.934,24796.13,24784.075,24790.439
1772812080000,24790.41,24791.106,24776.345,24782.119
1772812140000,24782.423,24786.53,24765.178,24776.511
1772812200000,24776.914,24778.37,24734.97,24735.808
1772812260000,24735.319,24743.983,24729.043,24732.358
1772812320000,24732.169,24744.471,24725.467,24742.331
1772812380000,24742.099,24755.726,24739.716,24748.874
1772812440000,24749.668,24763.496,24737.247,24762.988
1772812500000,24762.347,24821.951,24762.347,24820.154
1772812560000,24819.426,24848.37,24818.993,24847.827
1772812620000,24849.055,24854.089,24838.789,24841.592
1772812680000,24841.962,24852.939,24829.101,24844.387
1772812740000,24842.898,24856.049,24824.966,24831.28
1772812800000,24830.672,24852.026,24823.05,24846.93
1772812860000,24847.148,24855.205,24842.867,24845.944
1772812920000,24845.929,24848.984,24828.261,24841.593
1772812980000,24841.278,24857.014,24839.518,24856.122
1772813040000,24855.699,24871.083,24854.068,24865.343
1772813100000,24865.148,24869.83,24853.54,24854.118
1772813160000,24853.954,24863.106,24825.157,24826.351
1772813220000,24825.536,24835.939,24821.569,24827.93
1772813280000,24828.18,24836.259,24817.623,24823.831
1772813340000,24823.603,24842.559,24819.163,24821.88
1772813400000,24822.827,24825.807,24810.58,24816.409
1772813460000,24816.293,24816.293,24796.512,24804.631
1772813520000,24805.501,24810.394,24797.314,24799.462
1772813580000,24798.973,24811.582,24795.675,24795.675
1772813640000,24796.012,24801.444,24789.705,24796.214
1772813700000,24796.834,24808.289,24790.56,24808.201
1772813760000,24808.599,24836.342,24802.113,24804.744
1772813820000,24804.82,24812.919,24788.785,24793.774
1772813880000,24794.449,24815.632,24794.449,24809.448
1772813940000,24810.11,24832.838,24804.019,24827.098
1772814000000,24827.793,24832.949,24791.305,24800.012
1772814060000,24800.176,24810.509,24772.685,24781.62
1772814120000,24780.533,24788.577,24769.185,24773.769
1772814180000,24774.269,24780.538,24764.901,24773.242
1772814240000,24774.492,24809.482,24765.817,24806.093
1772814300000,24807.709,24818.189,24795.625,24800.452
1772814360000,24800.724,24803.247,24785.454,24792.814
1772814420000,24793.934,24807.621,24784.681,24787.449
1772814480000,24787.019,24806.175,24786.079,24802.796
1772814540000,24801.785,24817.967,24798.382,24815.27
1772814600000,24816.901,24823.05,24784.178,24788.503
1772814660000,24788.503,24806.979,24784.22,24800.217
1772814720000,24800.587,24821.179,24799.924,24816.868
1772814780000,24816.988,24819.684,24791.122,24793.473
1772814840000,24793.962,24796.637,24769.785,24777.731
1772814900000,24777.6,24799.621,24771.534,24786.659
1772814960000,24787.246,24816.893,24787.039,24813.459
1772815020000,24814.11,24835.195,24811.73,24832.169
1772815080000,24832.669,24836.063,24822.219,24824.413
1772815140000,24825.229,24840.329,24823.294,24829.493
1772815200000,24830.777,24837.967,24814.761,24836.023
1772815260000,24835.501,24842.558,24811.88,24823.612
1772815320000,24824.656,24833.735,24816.97,24830.758
1772815380000,24831.181,24845.377,24826.214,24844.355
1772815440000,24843.594,24844.399,24816.082,24821.582
1772815500000,24822.518,24864.11,24819.18,24861.655
1772815560000,24861.808,24868.333,24854.188,24858.751
1772815620000,24858.936,24870.839,24840.206,24846.053
1772815680000,24847.087,24873.223,24837.854,24869.279
1772815740000,24868.941,24871.717,24855.94,24856.995
1772815800000,24857.387,24874.884,24856.637,24869.385
1772815860000,24869.743,24886.986,24866.144,24869.139
1772815920000,24869.389,24878.177,24865.769,24869.905
1772815980000,24870.405,24878.471,24857.989,24864.674
1772816040000,24865.283,24866.649,24824.836,24830.338
1772816100000,24829.685,24841.594,24816.888,24838.834
1772816160000,24838.389,24840.443,24816.294,24829.665
1772816220000,24829.763,24870.155,24821.197,24859.319
1772816280000,24859.428,24866.275,24839.859,24861.707
1772816340000,24861.577,24865.241,24849.812,24852.509
1772816400000,24851.932,24857.585,24836.417,24845.669
1772816460000,24846.376,24853.19,24836.852,24849.894
1772816520000,24849.629,24857.748,24839.003,24840.165
1772816580000,24839.926,24873.044,24835.042,24872.697
1772816640000,24871.75,24892.329,24866.778,24868.339
1772816700000,24868.321,24871.439,24847.295,24861.866
1772816760000,24862.019,24862.367,24818.445,24821.575
1772816820000,24821.65,24827.385,24813.906,24815.478
1772816880000,24815.173,24823.627,24804.15,24805.422
1772816940000,24804.868,24821.512,24800.595,24816.632
1772817000000,24816.48,24830.469,24816.307,24817.789
1772817060000,24818.853,24824.68,24810.735,24812.583
1772817120000,24812.529,24815.887,24804.407,24806.651
1772817180000,24806.978,24820.774,24803.824,24807.238
1772817240000,24808.059,24810.911,24795.61,24806.579
1772817300000,24807.263,24812.384,24800.466,24800.869
1772817360000,24801.02,24805.162,24781.686,24796.146
1772817420000,24796.396,24811.749,24795.609,24799.357
1772817480000,24800.879,24818.972,24797.748,24807.233
1772817540000,24809.229,24822.37,24807.211,24820.555
1772817600000,24822.186,24825.276,24801.763,24804.906
1772817660000,24806.667,24816.092,24801.393,24809.183
1772817720000,24810.216,24842.699,24809.673,24832.721
1772817780000,24833.21,24835.113,24817.307,24821.513
1772817840000,24821.013,24822.579,24804.769,24811.062
1772817900000,24810.812,24814.867,24774.68,24778.496
1772817960000,24777.719,24784.487,24766.123,24768.999
1772818020000,24769.112,24783.341,24765.62,24781.702
1772818080000,24780.941,24798.489,24780.941,24793.68
1772818140000,24794.3,24805,24784.905,24785.319
1772818200000,24786.249,24794.149,24781.591,24788.021
1772818260000,24787.39,24789.021,24774.856,24788.882
1772818320000,24787.371,24787.98,24769.823,24777.715
1772818380000,24777.629,24792.437,24776.682,24790.026
1772818440000,24790.482,24797.738,24783.243,24794.174
1772818500000,24794.588,24795.707,24769.513,24769.763
1772818560000,24770.687,24774.329,24745.735,24750.019
1772818620000,24750.116,24754.354,24739.982,24748.048
1772818680000,24748.113,24749.418,24738.902,24748.654
1772818740000,24749.285,24751.525,24734.357,24746.299
1772818800000,24746.591,24755.715,24732.428,24733.167
1772818860000,24733.373,24745.203,24730.47,24737.713
1772818920000,24737.18,24738.757,24721.611,24728.764
1772818980000,24730.319,24733.859,24716.922,24725.61
1772819040000,24725.915,24745.903,24723.153,24742.262
1772819100000,24742.078,24753.029,24741.784,24751.428
1772819160000,24750.634,24760.273,24746.233,24756.746
1772819220000,24757.007,24761.238,24747.996,24751.95
1772819280000,24752.113,24770.935,24752.113,24766.328
1772819340000,24765.892,24782.688,24764.328,24773.939
1772819400000,24774.428,24797.084,24774.069,24795.207
1772819460000,24795.468,24795.554,24773.763,24774.893
1772819520000,24775.763,24777.509,24756.82,24765.148
1772819580000,24765.485,24779.663,24764.713,24768.895
1772819640000,24769.026,24777.81,24762.47,24764.851
1772819700000,24764.731,24775.222,24757.489,24757.978
1772819760000,24759.01,24788.249,24753.716,24778.329
1772819820000,24778.437,24786.69,24770.029,24773.111
1772819880000,24773.253,24774.689,24763.064,24764.303
1772819940000,24764.944,24767.587,24755.594,24756.474
1772820000000,24756.18,24769.426,24751.385,24765.61
1772820060000,24766.262,24797.527,24765.839,24796.742
1772820120000,24796.873,24799.495,24787.905,24791.668
1772820180000,24791.483,24792.723,24775.2,24777.888
1772820240000,24778.627,24786.456,24757.306,24767.655
1772820300000,24768.491,24786.15,24761.59,24785.249
1772820360000,24785.309,24799.224,24776.153,24778.198
1772820420000,24778.269,24788.704,24775.892,24782.468
1772820480000,24783.283,24791.177,24778.976,24788.633
1772820540000,24788.753,24803.263,24787.386,24790.803
1772820600000,24790.911,24799.208,24777.095,24788.459
1772820660000,24787.87,24812.165,24785.686,24805.38
1772820720000,24805.859,24822.018,24804.14,24822.018
1772820780000,24821.31,24865.879,24816.354,24862.618
1772820840000,24863.477,24863.967,24849.291,24858.959
1772820900000,24859.904,24868.552,24847.772,24867.179
1772820960000,24866.183,24866.559,24848.157,24855.003
1772821020000,24854.873,24855.481,24830.613,24851.901
1772821080000,24852.27,24866.569,24849.64,24863.052
1772821140000,24862.835,24863.444,24848.338,24854.957
1772821200000,24853.599,24859.666,24843.378,24849.322
1772821260000,24849.203,24857.315,24841.38,24854.377
1772821320000,24854.061,24857.247,24820.309,24823.787
1772821380000,24824.243,24844.433,24819.372,24835.189
1772821440000,24835.069,24836.726,24817.49,24833.812
1772821500000,24833.715,24835.933,24815.709,24823.325
1772821560000,24822.749,24822.997,24810.874,24818.583
1772821620000,24818.105,24818.105,24796.092,24797.46
1772821680000,24798.352,24812.745,24796.048,24796.457
1772821740000,24796.218,24805.597,24786.357,24802.098
1772821800000,24801.902,24812.197,24797.423,24806.441
1772821860000,24806.388,24831.658,24805.149,24824.42
1772821920000,24824.819,24831.336,24811.15,24811.15
1772821980000,24811.488,24814.549,24799.896,24813.115
1772822040000,24812.071,24822.737,24811.757,24816.258
1772822100000,24816.594,24818.562,24798.287,24804.994
1772822160000,24804.265,24811.104,24792.135,24792.634
1772822220000,24792.764,24797.439,24777.366,24790.369
1772822280000,24789.77,24806.749,24783.769,24801.97
1772822340000,24803.189,24815.228,24797.366,24800.224
1772822400000,24799.452,24806.551,24789.81,24794.995
1772822460000,24795.854,24805.009,24794.029,24800.939
1772822520000,24801.301,24819.559,24800.54,24806.069
1772822580000,24805.655,24819.953,24803.839,24817.334
1772822640000,24817.139,24822.862,24805.859,24811.401
1772822700000,24811.717,24817.448,24801.528,24813.379
1772822760000,24813.172,24818.031,24801.355,24804.202
1772822820000,24804.398,24810.262,24795.239,24798.956
1772822880000,24800.271,24810.544,24793.128,24804.12
1772822940000,24804.283,24816.007,24799.98,24814.332
1772823000000,24814.637,24817.019,24781.159,24782.974
1772823060000,24783.659,24791.715,24768.944,24781.597
1772823120000,24782.119,24798.97,24776.585,24792.6
1772823180000,24792.872,24794.688,24780.767,24783.601
1772823240000,24783.754,24784.623,24762.264,24771.875
1772823300000,24772.006,24781.951,24764.271,24781.951
1772823360000,24781.842,24785.205,24773.453,24774.935
1772823420000,24774.674,24787.55,24772.467,24780.593
1772823480000,24780.332,24788.399,24776.344,24782.029
1772823540000,24782.077,24784.99,24769.43,24770.941
1772823600000,24771.159,24784.403,24771.159,24782.002
1772823660000,24781.86,24785.584,24773.133,24775.505
1772823720000,24775.875,24781.996,24769.556,24779.462
1772823780000,24779.332,24786.096,24773.711,24774.516
1772823840000,24775.005,24775.614,24764.578,24766.162
1772823900000,24766.359,24783.827,24761.486,24778.315
1772823960000,24778.098,24789.551,24773.771,24783.414
1772824020000,24783.719,24798.693,24781.881,24786.887
1772824080000,24787.409,24791.769,24774.251,24783.553
1772824140000,24784.049,24795.059,24780.694,24790.429
1772824200000,24792.169,24810.429,24788.885,24807.744
1772824260000,24807.82,24815.939,24806.049,24810.23
1772824320000,24810.416,24815.83,24797.554,24803.404
1772824380000,24803.501,24819.107,24803.415,24819.107
1772824440000,24818.716,24823.315,24806.832,24812.932
1772824500000,24812.791,24813.46,24801.798,24812.869
1772824560000,24813.352,24818.592,24803.995,24808.126
1772824620000,24807.876,24811.452,24794.823,24798.682
1772824680000,24799.189,24803.096,24771.967,24785.383
1772824740000,24786.069,24804.273,24786.069,24797.019
1772824800000,24796.719,24802.882,24790.782,24796.348
1772824860000,24797.033,24798.641,24775.84,24781.263
1772824920000,24781.449,24787.667,24767.962,24768.969
1772824980000,24770.201,24788.885,24758.229,24786.492
1772825040000,24785.731,24785.731,24763.71,24764.156
1772825100000,24764.602,24769.372,24754.083,24763.722
1772825160000,24763.581,24780.804,24760.102,24777.279
1772825220000,24778.055,24798.459,24778.044,24790.506
1772825280000,24791.865,24791.865,24781.342,24782.933
1772825340000,24783.194,24794.614,24783.194,24790.436
1772825400000,24790.034,24808.85,24783.909,24798.98
1772825460000,24798.763,24808.818,24790.968,24802.273
1772825520000,24803.769,24803.769,24782.471,24785.688
1772825580000,24786.808,24808.149,24786.808,24795.502
1772825640000,24795.829,24803.102,24791.703,24794.769
1772825700000,24795.442,24805.426,24795.04,24797.969
1772825760000,24798.899,24799.023,24784.697,24791.115
1772825820000,24791.234,24794.888,24784.943,24785.269
1772825880000,24786.715,24787.084,24755.215,24768.946
1772825940000,24768.098,24778.909,24766.663,24775.039
1772826000000,24776.289,24796.213,24773.085,24793.311
1772826060000,24793.519,24809.568,24785.853,24806.677
1772826120000,24805.252,24808.986,24796.569,24800.782
1772826180000,24800.391,24807.441,24792.015,24792.231
1772826240000,24792.133,24792.286,24768.056,24769.184
1772826300000,24768.359,24773.441,24762.84,24767.776
1772826360000,24767.265,24774.969,24755.76,24771.702
1772826420000,24770.626,24771.224,24749.095,24749.867
1772826480000,24749.439,24765.816,24748.463,24756.531
1772826540000,24756.661,24766.759,24754.706,24763.12
1772826600000,24762.599,24769.252,24759.761,24761.998
1772826660000,24761.465,24762.819,24747.577,24747.969
1772826720000,24749.642,24773.581,24744.552,24769.885
1772826780000,24769.994,24776.389,24759.74,24761.665
1772826840000,24762.11,24777.209,24759.284,24769.84
1772826900000,24772.635,24777.839,24768.775,24773.766
1772826960000,24773.299,24781.959,24772.105,24780.085
1772827020000,24780.346,24780.346,24770.113,24775.995
1772827080000,24775.581,24785.575,24772.342,24781.065
1772827140000,24781.315,24784.849,24777.447,24778.756
1772827200000,24778.626,24791.78,24778.365,24784.309
1772827260000,24783.65,24808.706,24781.119,24807.847
1772827320000,24808.119,24822.888,24801.892,24805.285
1772827380000,24805.132,24818.589,24799.784,24818.278
1772827440000,24818.082,24818.974,24805.71,24813.995
1772827500000,24814.278,24817.829,24797.719,24803.24
1772827560000,24802.273,24815.517,24800.261,24801.436
1772827620000,24801.49,24802.653,24790.531,24791.314
1772827680000,24791.575,24794.826,24771.122,24774.787
1772827740000,24775.428,24777.428,24768.198,24770.252
1772827800000,24769.915,24776.72,24719.79,24722.069
1772827860000,24721.442,24726.095,24702.815,24712.48
1772827920000,24712.252,24719.71,24699.006,24699.94
1772827980000,24699.701,24717.929,24697.887,24716.71
1772828040000,24717.015,24726.129,24709.733,24720.693
1772828100000,24720.573,24722.128,24694.91,24706.642
1772828160000,24707.5,24735.129,24707.5,24720.549
1772828220000,24721.944,24743.354,24721.738,24728.873
1772828280000,24729.515,24736.854,24716.515,24722.719
1772828340000,24722.522,24733.329,24716.005,24716.005
1772828400000,24714.732,24718.516,24704.546,24706.004
1772828460000,24706.145,24707.526,24672.31,24686.577
1772828520000,24686.261,24686.261,24669.745,24670.397
1772828580000,24671.039,24679.519,24662.837,24667.566
1772828640000,24668.529,24675.783,24657.212,24659.341
1772828700000,24660.353,24661.799,24642.833,24646.051
1772828760000,24645.997,24646.449,24630.124,24640.356
1772828820000,24639.812,24641.79,24615.126,24615.659
1772828880000,24615.321,24636.919,24614.148,24627.746
1772828940000,24626.279,24633.138,24619.142,24623.281
1772829000000,24623.728,24634.739,24608.593,24628.045
1772829060000,24627.382,24634.405,24613.1,24617.183
1772829120000,24617.02,24620.944,24600.845,24606.221
1772829180000,24605.971,24616.974,24597.659,24613.376
1772829240000,24613.517,24619.311,24608.983,24609.317
1772829300000,24609.947,24609.947,24589.883,24601.762
1772829360000,24601.914,24611.861,24585.056,24585.533
1772829420000,24585.62,24611.9,24577.085,24603.095
1772829480000,24602.79,24608.679,24582.319,24588.407
1772829540000,24589.048,24627.957,24587.385,24621.154
1772829600000,24622.252,24677.963,24601.965,24666.453
1772829660000,24665.833,24671.416,24643.717,24669.611
1772829720000,24668.188,24676.406,24652.44,24663.191
1772829780000,24662.713,24671.94,24656.538,24669.44
1772829840000,24670.219,24670.658,24644.125,24651.156
1772829900000,24650.645,24658.666,24644.781,24657.02
1772829960000,24655.989,24670.688,24650.083,24658.553
1772830020000,24658.467,24668.684,24653.563,24660.432
1772830080000,24660.693,24664.595,24651.874,24661.615
1772830140000,24661.398,24667.704,24654.114,24663.465
1772830200000,24661.369,24671.794,24627.201,24630.594
1772830260000,24630.442,24644.969,24627.843,24640.537
1772830320000,24640.119,24651.199,24633.503,24648.13
1772830380000,24644.706,24653.427,24631.704,24635.977
1772830440000,24635.455,24652.644,24632.749,24650.49
1772830500000,24650.176,24651.645,24623.605,24635.376
1772830560000,24635.082,24646.994,24631.28,24645.179
1772830620000,24645.479,24662.12,24641.016,24660.49
1772830680000,24660.24,24664.381,24649.411,24656.63
1772830740000,24657.566,24657.566,24634.222,24639.526
1772830800000,24639.124,24649.395,24613.206,24623.218
1772830860000,24623.779,24627.019,24609.119,24613.609
1772830920000,24614.021,24616.282,24600.716,24607.771
1772830980000,24609.228,24621.913,24607.326,24618.445
1772831040000,24618.706,24625.924,24610.465,24614.03
1772831100000,24614.429,24615.309,24596.94,24606.839
1772831160000,24605.701,24612.899,24597.33,24603.767
1772831220000,24603.94,24609.604,24600.027,24603.723
1772831280000,24603.408,24611.071,24600.657,24602.331
1772831340000,24602.549,24604.647,24599.591,24601.711
1772831400000,24601.472,24611.339,24601.45,24607.219
1772831460000,24607.349,24619.377,24606.701,24618.138
1772831520000,24617.713,24623.845,24614.779,24623.845
1772831580000,24623.931,24629.269,24620.209,24625.703
1772831640000,24625.829,24636.79,24625.072,24628.888
1772831700000,24628.888,24628.888,24628.888,24628.888
1772831760000,24628.888,24628.888,24628.888,24628.888
1772831820000,24628.888,24628.888,24628.888,24628.888
1772831880000,24628.888,24628.888,24628.888,24628.888
1772831940000,24628.888,24628.888,24628.888,24628.888
1772832000000,24628.888,24628.888,24628.888,24628.888
1772832060000,24628.888,24628.888,24628.888,24628.888
1772832120000,24628.888,24628.888,24628.888,24628.888
1772832180000,24628.888,24628.888,24628.888,24628.888
1772832240000,24628.888,24628.888,24628.888,24628.888
1772832300000,24628.888,24628.888,24628.888,24628.888
1772832360000,24628.888,24628.888,24628.888,24628.888
1772832420000,24628.888,24628.888,24628.888,24628.888
1772832480000,24628.888,24628.888,24628.888,24628.888
1772832540000,24628.888,24628.888,24628.888,24628.888
1772832600000,24628.888,24628.888,24628.888,24628.888
1772832660000,24628.888,24628.888,24628.888,24628.888
1772832720000,24628.888,24628.888,24628.888,24628.888
1772832780000,24628.888,24628.888,24628.888,24628.888
1772832840000,24628.888,24628.888,24628.888,24628.888
1772832900000,24628.888,24628.888,24628.888,24628.888
1772832960000,24628.888,24628.888,24628.888,24628.888
1772833020000,24628.888,24628.888,24628.888,24628.888
1772833080000,24628.888,24628.888,24628.888,24628.888
1772833140000,24628.888,24628.888,24628.888,24628.888
1772833200000,24628.888,24628.888,24628.888,24628.888
1772833260000,24628.888,24628.888,24628.888,24628.888
1772833320000,24628.888,24628.888,24628.888,24628.888
1772833380000,24628.888,24628.888,24628.888,24628.888
1772833440000,24628.888,24628.888,24628.888,24628.888
1772833500000,24628.888,24628.888,24628.888,24628.888
1772833560000,24628.888,24628.888,24628.888,24628.888
1772833620000,24628.888,24628.888,24628.888,24628.888
1772833680000,24628.888,24628.888,24628.888,24628.888
1772833740000,24628.888,24628.888,24628.888,24628.888
1772833800000,24628.888,24628.888,24628.888,24628.888
1772833860000,24628.888,24628.888,24628.888,24628.888
1772833920000,24628.888,24628.888,24628.888,24628.888
1772833980000,24628.888,24628.888,24628.888,24628.888
1772834040000,24628.888,24628.888,24628.888,24628.888
1772834100000,24628.888,24628.888,24628.888,24628.888
1772834160000,24628.888,24628.888,24628.888,24628.888
1772834220000,24628.888,24628.888,24628.888,24628.888
1772834280000,24628.888,24628.888,24628.888,24628.888
1772834340000,24628.888,24628.888,24628.888,24628.888
1772834400000,24628.888,24628.888,24628.888,24628.888
1772834460000,24628.888,24628.888,24628.888,24628.888
1772834520000,24628.888,24628.888,24628.888,24628.888
1772834580000,24628.888,24628.888,24628.888,24628.888
1772834640000,24628.888,24628.888,24628.888,24628.888
1772834700000,24628.888,24628.888,24628.888,24628.888
1772834760000,24628.888,24628.888,24628.888,24628.888
1772834820000,24628.888,24628.888,24628.888,24628.888
1772834880000,24628.888,24628.888,24628.888,24628.888
1772834940000,24628.888,24628.888,24628.888,24628.888
1772835000000,24628.888,24628.888,24628.888,24628.888
1772835060000,24628.888,24628.888,24628.888,24628.888
1772835120000,24628.888,24628.888,24628.888,24628.888
1772835180000,24628.888,24628.888,24628.888,24628.888
1772835240000,24628.888,24628.888,24628.888,24628.888
1772835300000,24628.888,24628.888,24628.888,24628.888
1772835360000,24628.888,24628.888,24628.888,24628.888
1772835420000,24628.888,24628.888,24628.888,24628.888
1772835480000,24628.888,24628.888,24628.888,24628.888
1772835540000,24628.888,24628.888,24628.888,24628.888
1772835600000,24628.888,24628.888,24628.888,24628.888
1772835660000,24628.888,24628.888,24628.888,24628.888
1772835720000,24628.888,24628.888,24628.888,24628.888
1772835780000,24628.888,24628.888,24628.888,24628.888
1772835840000,24628.888,24628.888,24628.888,24628.888
1772835900000,24628.888,24628.888,24628.888,24628.888
1772835960000,24628.888,24628.888,24628.888,24628.888
1772836020000,24628.888,24628.888,24628.888,24628.888
1772836080000,24628.888,24628.888,24628.888,24628.888
1772836140000,24628.888,24628.888,24628.888,24628.888
1772836200000,24628.888,24628.888,24628.888,24628.888
1772836260000,24628.888,24628.888,24628.888,24628.888
1772836320000,24628.888,24628.888,24628.888,24628.888
1772836380000,24628.888,24628.888,24628.888,24628.888
1772836440000,24628.888,24628.888,24628.888,24628.888
1772836500000,24628.888,24628.888,24628.888,24628.888
1772836560000,24628.888,24628.888,24628.888,24628.888
1772836620000,24628.888,24628.888,24628.888,24628.888
1772836680000,24628.888,24628.888,24628.888,24628.888
1772836740000,24628.888,24628.888,24628.888,24628.888
1772836800000,24628.888,24628.888,24628.888,24628.888
1772836860000,24628.888,24628.888,24628.888,24628.888
1772836920000,24628.888,24628.888,24628.888,24628.888
1772836980000,24628.888,24628.888,24628.888,24628.888
1772837040000,24628.888,24628.888,24628.888,24628.888
1772837100000,24628.888,24628.888,24628.888,24628.888
1772837160000,24628.888,24628.888,24628.888,24628.888
1772837220000,24628.888,24628.888,24628.888,24628.888
1772837280000,24628.888,24628.888,24628.888,24628.888
1772837340000,24628.888,24628.888,24628.888,24628.888
1772837400000,24628.888,24628.888,24628.888,24628.888
1772837460000,24628.888,24628.888,24628.888,24628.888
1772837520000,24628.888,24628.888,24628.888,24628.888
1772837580000,24628.888,24628.888,24628.888,24628.888
1772837640000,24628.888,24628.888,24628.888,24628.888
1772837700000,24628.888,24628.888,24628.888,24628.888
1772837760000,24628.888,24628.888,24628.888,24628.888
1772837820000,24628.888,24628.888,24628.888,24628.888
1772837880000,24628.888,24628.888,24628.888,24628.888
1772837940000,24628.888,24628.888,24628.888,24628.888
1772838000000,24628.888,24628.888,24628.888,24628.888
1772838060000,24628.888,24628.888,24628.888,24628.888
1772838120000,24628.888,24628.888,24628.888,24628.888
1772838180000,24628.888,24628.888,24628.888,24628.888
